Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CURA_Login_TS,,,,01-02-2024 17:20:16,01-02-2024 17:20:40,24.249s,FAILED
,,,,,,,
Test Cases/TC_CURA/CURA_Login/login,,,,01-02-2024 17:20:36,01-02-2024 17:20:40,4.007s,FAILED
Start listener action : sampleBeforeTestCase,,,,01-02-2024 17:20:36,01-02-2024 17:20:37,0.363s,ERROR
"callTestCase(findTestCase(""TC_CURA/CURA_Name_validation/CURA Heading validation""), [""link"":""https://katalon-demo-cura.herokuapp.com/""], STOP_ON_FAILURE)",,,,01-02-2024 17:20:37,01-02-2024 17:20:40,3.200s,FAILED
Start listener action : sampleAfterTestCase,,,,01-02-2024 17:20:40,01-02-2024 17:20:40,0.296s,ERROR
