Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CURA_Login_TS,,,,31-01-2024 13:21:55,31-01-2024 13:22:17,22.187s,FAILED
,,,,,,,
Test Cases/TS_CURA/CURA_Login/Login,,,,31-01-2024 13:22:12,31-01-2024 13:22:17,4.391s,FAILED
Start listener action : sampleBeforeTestCase,,,,31-01-2024 13:22:13,31-01-2024 13:22:13,0.314s,ERROR
"callTestCase(findTestCase(""TS_CURA/CURA_Name_validation/CURA Heading validation""), [""link"":""https://katalon-demo-cura.herokuapp.com/""], STOP_ON_FAILURE)",,,,31-01-2024 13:22:13,31-01-2024 13:22:17,3.588s,FAILED
Start listener action : sampleAfterTestCase,,,,31-01-2024 13:22:17,31-01-2024 13:22:17,0.250s,ERROR
