Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CURA_Appointment_TC,,,,31-01-2024 17:44:16,31-01-2024 17:44:42,25.925s,FAILED
,,,,,,,
Test Cases/TC_CURA/CURA_Makeappointment/appointment booking,,,,31-01-2024 17:44:38,31-01-2024 17:44:42,4.651s,FAILED
Start listener action : sampleBeforeTestCase,,,,31-01-2024 17:44:38,31-01-2024 17:44:38,0.194s,ERROR
"callTestCase(findTestCase(""TC_CURA/CURA_Login/login""), [""link"":""https://katalon-demo-cura.herokuapp.com/"", ""Name"":findTestData(""CURA_login_data/login_data"").getValue(1, 1), ""Password"":findTestData(""CURA_login_data/login_data"").getValue(2, 1)], STOP_ON_FAILURE)",,,,31-01-2024 17:44:38,31-01-2024 17:44:42,4.022s,FAILED
Start listener action : sampleAfterTestCase,,,,31-01-2024 17:44:42,31-01-2024 17:44:42,0.246s,ERROR
