Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CURA_Login_TS,Chrome 121.0.0.0,,,05-02-2024 15:22:44,05-02-2024 15:23:54,1m - 10.724s,PASSED
,,,,,,,
Test Cases/TC_CURA/CURA_Login/login,Chrome 121.0.0.0,,,05-02-2024 15:22:44,05-02-2024 15:23:54,1m - 9.869s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 121.0.0.0,,,05-02-2024 15:22:45,05-02-2024 15:22:46,1.801s,ERROR
"callTestCase(findTestCase(""TC_CURA/CURA_Name_validation/CURA Heading validation""), [""link"":""https://katalon-demo-cura.herokuapp.com/""], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,05-02-2024 15:22:47,05-02-2024 15:23:05,18.273s,PASSED
"click(findTestObject(""cura_healthcare_obj/Cura_LOGIN/login_obj/a_CURA Healthcare_menu-toggle""))",Chrome 121.0.0.0,,,05-02-2024 15:23:05,05-02-2024 15:23:07,1.564s,PASSED
"click(findTestObject(""cura_healthcare_obj/Cura_LOGIN/login_obj/a_Login""))",Chrome 121.0.0.0,,,05-02-2024 15:23:07,05-02-2024 15:23:09,2.420s,PASSED
"setText(findTestObject(""cura_healthcare_obj/Cura_LOGIN/login_obj/input_Username_username""), name)",Chrome 121.0.0.0,,,05-02-2024 15:23:09,05-02-2024 15:23:12,2.265s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Checkpoints_Cura_Excel/Checkpoint_cura_all_ele""), false)",Chrome 121.0.0.0,,,05-02-2024 15:23:12,05-02-2024 15:23:12,0.283s,PASSED
"setText(findTestObject(""cura_healthcare_obj/Cura_LOGIN/login_obj/input_Password_password""), password)",Chrome 121.0.0.0,,,05-02-2024 15:23:12,05-02-2024 15:23:14,1.864s,PASSED
"click(findTestObject(""cura_healthcare_obj/Cura_LOGIN/login_obj/button_Login""))",Chrome 121.0.0.0,,,05-02-2024 15:23:14,05-02-2024 15:23:17,3.172s,PASSED
"elt_checks.good.verifyElementClickable(findTestObject(""cura_healthcare_obj/Cura_LOGIN/login_obj/button_Login""))",Chrome 121.0.0.0,,,05-02-2024 15:23:17,05-02-2024 15:23:19,1.749s,PASSED
Start listener action : sampleAfterTestCase,Chrome 121.0.0.0,,,05-02-2024 15:23:19,05-02-2024 15:23:54,35.590s,ERROR
